formal_name,gsid,year,month,day,day_hour,hourly_avg
Kathmandu Airport,366,2015,1,9,11,0.62
Kathmandu Airport,366,2015,1,9,12,0.875
Kathmandu Airport,366,2015,1,9,13,0.3625
Kathmandu Airport,366,2015,1,9,14,0.815
Kathmandu Airport,366,2015,1,9,15,0.65
Kathmandu Airport,366,2015,1,13,4,1.02
Kathmandu Airport,366,2015,1,13,5,1.255
Kathmandu Airport,366,2015,1,13,6,1.1425
Kathmandu Airport,366,2015,1,13,7,1.1575
Kathmandu Airport,366,2015,1,13,8,1.375
Kathmandu Airport,366,2015,1,13,9,0.83
Kathmandu Airport,366,2015,1,13,10,1.1225
Kathmandu Airport,366,2015,1,13,11,0.44
Kathmandu Airport,366,2015,1,13,12,0.3325
Kathmandu Airport,366,2015,1,13,13,0.3125
Kathmandu Airport,366,2015,1,13,14,0.65
Kathmandu Airport,366,2015,1,13,15,0.755
Kathmandu Airport,366,2015,1,13,16,0.39
Kathmandu Airport,366,2015,1,13,17,0.205
Kathmandu Airport,366,2015,1,13,18,0.5375
Kathmandu Airport,366,2015,1,13,19,0.5325
Kathmandu Airport,366,2015,1,13,20,0.5175
Kathmandu Airport,366,2015,1,13,21,0.4725
Kathmandu Airport,366,2015,1,13,22,0.295
Kathmandu Airport,366,2015,1,13,23,0.385
Kathmandu Airport,366,2015,1,14,0,0.5425
Kathmandu Airport,366,2015,1,14,1,0.325
Kathmandu Airport,366,2015,1,14,2,0.405
Kathmandu Airport,366,2015,1,14,3,0.7225
Kathmandu Airport,366,2015,1,14,4,0.5725
Kathmandu Airport,366,2015,1,14,5,0.8075
Kathmandu Airport,366,2015,1,14,6,0.9775
Kathmandu Airport,366,2015,1,14,7,0.865
Kathmandu Airport,366,2015,1,14,8,1.29
Kathmandu Airport,366,2015,1,14,9,1.165
Kathmandu Airport,366,2015,1,14,10,1.07
Kathmandu Airport,366,2015,1,14,11,0.505
Kathmandu Airport,366,2015,1,14,12,0.7475
Kathmandu Airport,366,2015,1,14,13,0.44
Kathmandu Airport,366,2015,1,14,14,0.7275
Kathmandu Airport,366,2015,1,14,15,0.62
Kathmandu Airport,366,2015,1,14,16,0.3025
Kathmandu Airport,366,2015,1,14,17,0.58
Kathmandu Airport,366,2015,1,14,18,0.5475
Kathmandu Airport,366,2015,1,14,19,0.4275
Kathmandu Airport,366,2015,1,14,20,0.4525
Kathmandu Airport,366,2015,1,14,21,0.75
Kathmandu Airport,366,2015,1,14,22,0.71
Kathmandu Airport,366,2015,1,14,23,0.3525
Kathmandu Airport,366,2015,1,15,0,0.36
Kathmandu Airport,366,2015,1,15,1,0.4425
Kathmandu Airport,366,2015,1,15,2,0.5175
Kathmandu Airport,366,2015,1,15,3,0.5525
Kathmandu Airport,366,2015,1,15,4,0.9525
Kathmandu Airport,366,2015,1,15,5,0.9
Kathmandu Airport,366,2015,1,15,6,0.75
Kathmandu Airport,366,2015,1,15,7,1.0175
Kathmandu Airport,366,2015,1,15,8,1.4175
Kathmandu Airport,366,2015,1,15,9,0.4775
Kathmandu Airport,366,2015,1,15,10,1.0775
Kathmandu Airport,366,2015,1,15,11,1.1775
Kathmandu Airport,366,2015,1,15,12,0.6175
Kathmandu Airport,366,2015,1,15,13,0.53
Kathmandu Airport,366,2015,1,15,14,0.92
Kathmandu Airport,366,2015,1,15,15,0.6725
Kathmandu Airport,366,2015,1,15,16,0.3
Kathmandu Airport,366,2015,1,15,17,0.55
Kathmandu Airport,366,2015,1,15,18,0.3975
Kathmandu Airport,366,2015,1,15,19,0.5275
Kathmandu Airport,366,2015,1,15,20,0.455
Kathmandu Airport,366,2015,1,15,21,0.3875
Kathmandu Airport,366,2015,1,15,22,0.3525
Kathmandu Airport,366,2015,1,15,23,0.4925
Kathmandu Airport,366,2015,1,16,0,0.4
Kathmandu Airport,366,2015,1,16,1,0.42
Kathmandu Airport,366,2015,1,16,2,0.5425
Kathmandu Airport,366,2015,1,16,3,0.3325
Kathmandu Airport,366,2015,1,16,4,1.27
Kathmandu Airport,366,2015,1,16,5,1.03
Kathmandu Airport,366,2015,1,16,6,1.4175
Kathmandu Airport,366,2015,1,16,7,0.935
Kathmandu Airport,366,2015,1,16,8,1.15
Kathmandu Airport,366,2015,1,16,9,1.795
Kathmandu Airport,366,2015,1,16,10,1.04
Kathmandu Airport,366,2015,1,16,11,1.305
Kathmandu Airport,366,2015,1,16,12,0.565
Kathmandu Airport,366,2015,1,16,13,0.405
Kathmandu Airport,366,2015,1,16,14,0.7325
Kathmandu Airport,366,2015,1,16,15,0.7625
Kathmandu Airport,366,2015,1,16,16,1.01
Kathmandu Airport,366,2015,1,16,17,0.5325
Kathmandu Airport,366,2015,1,16,18,0.44
Kathmandu Airport,366,2015,1,16,19,0.475
Kathmandu Airport,366,2015,1,16,20,0.46
Kathmandu Airport,366,2015,1,16,21,0.545
Kathmandu Airport,366,2015,1,16,22,0.6525
Kathmandu Airport,366,2015,1,16,23,0.615
Kathmandu Airport,366,2015,1,17,0,0.38
Kathmandu Airport,366,2015,1,17,1,0.4975
Kathmandu Airport,366,2015,1,17,2,0.3725
Kathmandu Airport,366,2015,1,17,3,0.775
Kathmandu Airport,366,2015,1,17,4,0.8525
Kathmandu Airport,366,2015,1,17,5,0.3025
Kathmandu Airport,366,2015,1,17,6,1.0675
Kathmandu Airport,366,2015,1,17,7,1.2125
Kathmandu Airport,366,2015,1,17,8,1.475
Kathmandu Airport,366,2015,1,17,9,0.85
Kathmandu Airport,366,2015,1,17,10,1.0325
Kathmandu Airport,366,2015,1,17,11,1.2775
Kathmandu Airport,366,2015,1,17,12,1.0025
Kathmandu Airport,366,2015,1,17,13,0.2775
Kathmandu Airport,366,2015,1,17,14,0.6075
Kathmandu Airport,366,2015,1,17,15,0.7975
Kathmandu Airport,366,2015,1,17,16,0.6625
Kathmandu Airport,366,2015,1,17,17,0.5
Kathmandu Airport,366,2015,1,17,18,0.3575
Kathmandu Airport,366,2015,1,17,19,0.4925
