formal_name,gsid,year,month,day,day_hour,hourly_avg
Kathmandu Airport,366,2015,4,11,10,187.75
Kathmandu Airport,366,2015,4,11,11,185.75
Kathmandu Airport,366,2015,4,11,12,178
Kathmandu Airport,366,2015,4,11,13,215.75
Kathmandu Airport,366,2015,4,11,14,156.25
Kathmandu Airport,366,2015,4,11,15,52
Kathmandu Airport,366,2015,4,11,16,122.75
Kathmandu Airport,366,2015,4,11,17,58.5
Kathmandu Airport,366,2015,4,11,18,121
Kathmandu Airport,366,2015,4,11,19,88.5
Kathmandu Airport,366,2015,4,11,20,50.25
Kathmandu Airport,366,2015,4,11,21,109.25
Kathmandu Airport,366,2015,4,11,22,38.5
Kathmandu Airport,366,2015,4,11,23,138.75
Kathmandu Airport,366,2015,4,12,0,125.25
Kathmandu Airport,366,2015,4,12,1,44.5
Kathmandu Airport,366,2015,4,12,2,127
Kathmandu Airport,366,2015,4,12,3,221.5
Kathmandu Airport,366,2015,4,12,4,220.25
Kathmandu Airport,366,2015,4,12,5,196
Kathmandu Airport,366,2015,4,12,6,212.5
Kathmandu Airport,366,2015,4,12,7,207.25
Kathmandu Airport,366,2015,4,12,8,233.75
Kathmandu Airport,366,2015,4,12,9,258.75
Kathmandu Airport,366,2015,4,12,10,222
Kathmandu Airport,366,2015,4,12,11,194.75
Kathmandu Airport,366,2015,4,12,12,169.75
Kathmandu Airport,366,2015,4,12,13,178.75
Kathmandu Airport,366,2015,4,12,14,208.75
Kathmandu Airport,366,2015,4,12,15,253.25
Kathmandu Airport,366,2015,4,12,16,185.75
Kathmandu Airport,366,2015,4,12,17,162.75
Kathmandu Airport,366,2015,4,12,18,118.25
Kathmandu Airport,366,2015,4,12,19,109.25
Kathmandu Airport,366,2015,4,12,20,197.5
Kathmandu Airport,366,2015,4,12,21,256.75
Kathmandu Airport,366,2015,4,12,22,114
Kathmandu Airport,366,2015,4,12,23,130.25
Kathmandu Airport,366,2015,4,13,0,146.25
Kathmandu Airport,366,2015,4,13,1,69.25
Kathmandu Airport,366,2015,4,13,2,65.25
Kathmandu Airport,366,2015,4,13,3,37
Kathmandu Airport,366,2015,4,13,4,204.25
Kathmandu Airport,366,2015,4,13,5,135
Kathmandu Airport,366,2015,4,13,6,194
Kathmandu Airport,366,2015,4,13,7,99.5
Kathmandu Airport,366,2015,4,13,8,198.25
Kathmandu Airport,366,2015,4,13,9,161.25
Kathmandu Airport,366,2015,4,13,10,170.5
Kathmandu Airport,366,2015,4,13,11,202.75
Kathmandu Airport,366,2015,4,13,12,91.75
Kathmandu Airport,366,2015,4,13,13,47.75
Kathmandu Airport,366,2015,4,13,14,36.5
Kathmandu Airport,366,2015,4,13,15,56.25
Kathmandu Airport,366,2015,4,13,16,158.25
Kathmandu Airport,366,2015,4,13,17,130
Kathmandu Airport,366,2015,4,13,18,208.25
Kathmandu Airport,366,2015,4,13,19,124.25
Kathmandu Airport,366,2015,4,13,20,90.25
Kathmandu Airport,366,2015,4,13,21,133.5
Kathmandu Airport,366,2015,4,13,22,55.25
Kathmandu Airport,366,2015,4,13,23,66
Kathmandu Airport,366,2015,4,14,0,152.5
Kathmandu Airport,366,2015,4,14,1,139
Kathmandu Airport,366,2015,4,14,2,270.75
Kathmandu Airport,366,2015,4,14,3,174.75
Kathmandu Airport,366,2015,4,14,4,188.75
Kathmandu Airport,366,2015,4,14,5,196.5
Kathmandu Airport,366,2015,4,14,6,235
Kathmandu Airport,366,2015,4,14,7,210.25
Kathmandu Airport,366,2015,4,14,8,239.75
Kathmandu Airport,366,2015,4,14,9,109.5
Kathmandu Airport,366,2015,4,14,10,87.5
Kathmandu Airport,366,2015,4,14,11,73.25
Kathmandu Airport,366,2015,4,14,12,145.5
Kathmandu Airport,366,2015,4,14,13,238
Kathmandu Airport,366,2015,4,14,14,205.75
Kathmandu Airport,366,2015,4,14,15,108.75
Kathmandu Airport,366,2015,4,14,16,28.5
Kathmandu Airport,366,2015,4,14,17,47.25
Kathmandu Airport,366,2015,4,14,18,208
Kathmandu Airport,366,2015,4,14,19,103.25
Kathmandu Airport,366,2015,4,14,20,31.75
Kathmandu Airport,366,2015,4,14,21,133.5
Kathmandu Airport,366,2015,4,14,22,39.25
Kathmandu Airport,366,2015,4,14,23,145
Kathmandu Airport,366,2015,4,15,0,124.25
Kathmandu Airport,366,2015,4,15,1,110.5
Kathmandu Airport,366,2015,4,15,2,133.25
Kathmandu Airport,366,2015,4,15,3,230.5
Kathmandu Airport,366,2015,4,15,4,140.5
Kathmandu Airport,366,2015,4,15,5,132.5
Kathmandu Airport,366,2015,4,15,6,218.75
Kathmandu Airport,366,2015,4,15,7,245.25
Kathmandu Airport,366,2015,4,15,8,262
Kathmandu Airport,366,2015,4,15,9,235
Kathmandu Airport,366,2015,4,15,10,226.75
Kathmandu Airport,366,2015,4,15,11,199.25
Kathmandu Airport,366,2015,4,15,12,139.75
Kathmandu Airport,366,2015,4,15,13,99.75
Kathmandu Airport,366,2015,4,15,14,109.5
Kathmandu Airport,366,2015,4,15,15,113
Kathmandu Airport,366,2015,4,15,16,222.25
Kathmandu Airport,366,2015,4,15,17,126
Kathmandu Airport,366,2015,4,15,18,80.75
Kathmandu Airport,366,2015,4,15,19,60.5
Kathmandu Airport,366,2015,4,15,20,65.25
Kathmandu Airport,366,2015,4,15,21,178.5
Kathmandu Airport,366,2015,4,15,22,209.75
Kathmandu Airport,366,2015,4,15,23,155
Kathmandu Airport,366,2015,4,16,0,118.5
Kathmandu Airport,366,2015,4,16,1,123.75
Kathmandu Airport,366,2015,4,16,2,214
Kathmandu Airport,366,2015,4,16,3,207.25
Kathmandu Airport,366,2015,4,16,4,200.25
Kathmandu Airport,366,2015,4,16,5,116.25
Kathmandu Airport,366,2015,4,16,6,115.75
Kathmandu Airport,366,2015,4,16,7,153
Kathmandu Airport,366,2015,4,16,8,193.25
Kathmandu Airport,366,2015,4,16,9,188
Kathmandu Airport,366,2015,4,16,10,187.5
Kathmandu Airport,366,2015,4,16,11,105
Kathmandu Airport,366,2015,4,16,12,70
Kathmandu Airport,366,2015,4,16,13,215
Kathmandu Airport,366,2015,4,16,14,169.5
Kathmandu Airport,366,2015,4,16,15,160.75
Kathmandu Airport,366,2015,4,16,16,152.75
Kathmandu Airport,366,2015,4,16,17,152.5
Kathmandu Airport,366,2015,4,16,18,106
Kathmandu Airport,366,2015,4,16,19,112.75
Kathmandu Airport,366,2015,4,16,20,119
Kathmandu Airport,366,2015,4,16,21,124
Kathmandu Airport,366,2015,4,16,22,237.5
Kathmandu Airport,366,2015,4,16,23,80.25
Kathmandu Airport,366,2015,4,17,0,62.25
Kathmandu Airport,366,2015,4,17,1,111
Kathmandu Airport,366,2015,4,17,2,210
Kathmandu Airport,366,2015,4,17,3,161.25
Kathmandu Airport,366,2015,4,17,4,151.5
Kathmandu Airport,366,2015,4,17,5,178.75
Kathmandu Airport,366,2015,4,17,6,153
Kathmandu Airport,366,2015,4,17,7,206.5
Kathmandu Airport,366,2015,4,17,8,97.25
Kathmandu Airport,366,2015,4,17,9,118.25
Kathmandu Airport,366,2015,4,17,10,86.25
Kathmandu Airport,366,2015,4,17,11,80
Kathmandu Airport,366,2015,4,17,12,168
Kathmandu Airport,366,2015,4,17,13,123.25
Kathmandu Airport,366,2015,4,17,14,143
Kathmandu Airport,366,2015,4,17,15,109.5
Kathmandu Airport,366,2015,4,17,16,83.75
Kathmandu Airport,366,2015,4,17,17,85.75
Kathmandu Airport,366,2015,4,17,18,133.25
Kathmandu Airport,366,2015,4,17,19,124.75
Kathmandu Airport,366,2015,4,17,20,180.75
Kathmandu Airport,366,2015,4,17,21,133.5
Kathmandu Airport,366,2015,4,17,22,109.5
Kathmandu Airport,366,2015,4,17,23,198.25
Kathmandu Airport,366,2015,4,18,0,159.5
Kathmandu Airport,366,2015,4,18,1,291.75
Kathmandu Airport,366,2015,4,18,2,127
Kathmandu Airport,366,2015,4,18,3,128.5
Kathmandu Airport,366,2015,4,18,4,106.25
Kathmandu Airport,366,2015,4,18,5,177.5
Kathmandu Airport,366,2015,4,18,6,250.75
Kathmandu Airport,366,2015,4,18,7,248
Kathmandu Airport,366,2015,4,18,8,298.5
Kathmandu Airport,366,2015,4,18,9,253.5
Kathmandu Airport,366,2015,4,18,10,294
Kathmandu Airport,366,2015,4,18,11,279.5
Kathmandu Airport,366,2015,4,18,12,288.25
Kathmandu Airport,366,2015,4,18,13,275.75
Kathmandu Airport,366,2015,4,18,14,264
Kathmandu Airport,366,2015,4,18,15,104
Kathmandu Airport,366,2015,4,18,16,50.5
Kathmandu Airport,366,2015,4,18,17,62
Kathmandu Airport,366,2015,4,18,18,103
Kathmandu Airport,366,2015,4,18,19,124.75
Kathmandu Airport,366,2015,4,18,20,147
Kathmandu Airport,366,2015,4,18,21,47.75
Kathmandu Airport,366,2015,4,18,22,142.25
Kathmandu Airport,366,2015,4,18,23,79.25
Kathmandu Airport,366,2015,4,19,0,142.5
Kathmandu Airport,366,2015,4,19,1,165.5
Kathmandu Airport,366,2015,4,19,2,220.25
Kathmandu Airport,366,2015,4,19,3,218.25
Kathmandu Airport,366,2015,4,19,4,194.75
Kathmandu Airport,366,2015,4,19,5,231
Kathmandu Airport,366,2015,4,19,6,207.25
Kathmandu Airport,366,2015,4,19,7,259.5
Kathmandu Airport,366,2015,4,19,8,203.25
Kathmandu Airport,366,2015,4,19,9,204.25
Kathmandu Airport,366,2015,4,19,10,215
Kathmandu Airport,366,2015,4,19,11,181.5
Kathmandu Airport,366,2015,4,19,12,186.5
Kathmandu Airport,366,2015,4,19,13,194.75
Kathmandu Airport,366,2015,4,19,14,217.25
Kathmandu Airport,366,2015,4,19,15,179.5
Kathmandu Airport,366,2015,4,19,16,193
Kathmandu Airport,366,2015,4,19,17,210.5
Kathmandu Airport,366,2015,4,19,18,139
Kathmandu Airport,366,2015,4,19,19,121
Kathmandu Airport,366,2015,4,19,20,132.5
Kathmandu Airport,366,2015,4,19,21,149.25
Kathmandu Airport,366,2015,4,19,22,288
Kathmandu Airport,366,2015,4,19,23,123.75
Kathmandu Airport,366,2015,4,20,0,180
Kathmandu Airport,366,2015,4,20,1,127.75
Kathmandu Airport,366,2015,4,20,2,166.75
Kathmandu Airport,366,2015,4,20,3,207.75
Kathmandu Airport,366,2015,4,20,4,216.75
Kathmandu Airport,366,2015,4,20,5,230
Kathmandu Airport,366,2015,4,20,6,191.5
Kathmandu Airport,366,2015,4,20,7,200
Kathmandu Airport,366,2015,4,20,8,184.5
Kathmandu Airport,366,2015,4,20,9,173
Kathmandu Airport,366,2015,4,20,10,180
Kathmandu Airport,366,2015,4,20,11,256.75
Kathmandu Airport,366,2015,4,20,12,207.5
Kathmandu Airport,366,2015,4,20,13,196.25
Kathmandu Airport,366,2015,4,20,14,189.75
Kathmandu Airport,366,2015,4,20,15,164.75
Kathmandu Airport,366,2015,4,20,16,169.5
Kathmandu Airport,366,2015,4,20,17,139.5
Kathmandu Airport,366,2015,4,20,18,65
Kathmandu Airport,366,2015,4,20,19,120.75
Kathmandu Airport,366,2015,4,20,20,244
Kathmandu Airport,366,2015,4,20,21,150.5
Kathmandu Airport,366,2015,4,20,22,34.25
Kathmandu Airport,366,2015,4,20,23,128.25
Kathmandu Airport,366,2015,4,21,0,135.25
Kathmandu Airport,366,2015,4,21,1,110.5
Kathmandu Airport,366,2015,4,21,2,120
Kathmandu Airport,366,2015,4,21,3,208.25
Kathmandu Airport,366,2015,4,21,4,318.25
Kathmandu Airport,366,2015,4,21,5,235
Kathmandu Airport,366,2015,4,21,6,217.25
Kathmandu Airport,366,2015,4,21,7,278.75
Kathmandu Airport,366,2015,4,21,8,257
Kathmandu Airport,366,2015,4,21,9,249
Kathmandu Airport,366,2015,4,21,10,289.5
Kathmandu Airport,366,2015,4,21,11,303.5
Kathmandu Airport,366,2015,4,21,12,285.5
Kathmandu Airport,366,2015,4,21,13,211.25
Kathmandu Airport,366,2015,4,21,14,40.75
Kathmandu Airport,366,2015,4,21,15,262.25
Kathmandu Airport,366,2015,4,21,16,108
Kathmandu Airport,366,2015,4,21,17,156.25
Kathmandu Airport,366,2015,4,21,18,86.5
Kathmandu Airport,366,2015,4,21,19,78.25
Kathmandu Airport,366,2015,4,21,20,88
Kathmandu Airport,366,2015,4,21,21,177.5
Kathmandu Airport,366,2015,4,21,22,50.5
Kathmandu Airport,366,2015,4,21,23,58.75
Kathmandu Airport,366,2015,4,22,0,66.75
Kathmandu Airport,366,2015,4,22,1,62
Kathmandu Airport,366,2015,4,22,2,203.25
Kathmandu Airport,366,2015,4,22,3,188.5
Kathmandu Airport,366,2015,4,22,4,148
Kathmandu Airport,366,2015,4,22,5,272.25
Kathmandu Airport,366,2015,4,22,6,181.5
Kathmandu Airport,366,2015,4,22,7,157.5
Kathmandu Airport,366,2015,4,22,8,234.75
Kathmandu Airport,366,2015,4,22,9,258.75
Kathmandu Airport,366,2015,4,22,10,257.5
Kathmandu Airport,366,2015,4,22,11,286.5
Kathmandu Airport,366,2015,4,22,12,318
Kathmandu Airport,366,2015,4,22,13,226.5
Kathmandu Airport,366,2015,4,22,14,255.5
Kathmandu Airport,366,2015,4,22,15,247.5
Kathmandu Airport,366,2015,4,22,16,48.25
Kathmandu Airport,366,2015,4,22,17,121.75
Kathmandu Airport,366,2015,4,22,18,56.5
Kathmandu Airport,366,2015,4,22,19,122.75
Kathmandu Airport,366,2015,4,22,20,71.5
Kathmandu Airport,366,2015,4,22,21,71.25
Kathmandu Airport,366,2015,4,22,22,76.5
Kathmandu Airport,366,2015,4,22,23,69.75
Kathmandu Airport,366,2015,4,23,0,115
Kathmandu Airport,366,2015,4,23,1,101.5
Kathmandu Airport,366,2015,4,23,2,218
Kathmandu Airport,366,2015,4,23,3,203
Kathmandu Airport,366,2015,4,23,4,111.5
Kathmandu Airport,366,2015,4,23,5,257.5
Kathmandu Airport,366,2015,4,23,6,146.75
Kathmandu Airport,366,2015,4,23,7,266.25
Kathmandu Airport,366,2015,4,23,8,230.5
Kathmandu Airport,366,2015,4,23,9,280
Kathmandu Airport,366,2015,4,23,10,202
Kathmandu Airport,366,2015,4,23,11,197
Kathmandu Airport,366,2015,4,23,12,193.75
Kathmandu Airport,366,2015,4,23,13,211.25
Kathmandu Airport,366,2015,4,23,14,261.5
Kathmandu Airport,366,2015,4,23,15,135.25
Kathmandu Airport,366,2015,4,23,16,217.25
Kathmandu Airport,366,2015,4,23,17,173
Kathmandu Airport,366,2015,4,23,18,36.75
Kathmandu Airport,366,2015,4,23,19,75.75
Kathmandu Airport,366,2015,4,23,20,81
Kathmandu Airport,366,2015,4,23,21,190.75
Kathmandu Airport,366,2015,4,23,22,178
Kathmandu Airport,366,2015,4,23,23,66.25
Kathmandu Airport,366,2015,4,24,0,149
Kathmandu Airport,366,2015,4,24,1,94.25
Kathmandu Airport,366,2015,4,24,2,75
Kathmandu Airport,366,2015,4,24,3,169.75
Kathmandu Airport,366,2015,4,24,4,247.75
Kathmandu Airport,366,2015,4,24,5,218.5
Kathmandu Airport,366,2015,4,24,6,250.25
Kathmandu Airport,366,2015,4,24,7,217
Kathmandu Airport,366,2015,4,24,8,187
Kathmandu Airport,366,2015,4,24,9,219
Kathmandu Airport,366,2015,4,24,10,144.5
Kathmandu Airport,366,2015,4,24,11,146.5
Kathmandu Airport,366,2015,4,24,12,53.25
Kathmandu Airport,366,2015,4,24,13,70.25
Kathmandu Airport,366,2015,4,24,14,121.75
Kathmandu Airport,366,2015,4,24,15,109.75
Kathmandu Airport,366,2015,4,24,16,102.5
Kathmandu Airport,366,2015,4,24,17,79.75
Kathmandu Airport,366,2015,4,24,18,110.75
Kathmandu Airport,366,2015,4,24,19,141.5
Kathmandu Airport,366,2015,4,24,20,44
Kathmandu Airport,366,2015,4,24,21,54.25
Kathmandu Airport,366,2015,4,24,22,144.5
Kathmandu Airport,366,2015,4,24,23,120.25
Kathmandu Airport,366,2015,4,25,0,69.75
Kathmandu Airport,366,2015,4,25,1,72.25
Kathmandu Airport,366,2015,4,25,2,54
Kathmandu Airport,366,2015,4,25,3,87.75
Kathmandu Airport,366,2015,4,25,4,107
Kathmandu Airport,366,2015,4,25,5,140.25
Kathmandu Airport,366,2015,4,25,6,94.5
Kathmandu Airport,366,2015,4,25,7,91.25
Kathmandu Airport,366,2015,4,25,8,103.5
Kathmandu Airport,366,2015,4,25,9,119.5
Kathmandu Airport,366,2015,4,25,10,167.5
Kathmandu Airport,366,2015,4,25,11,187.25
Kathmandu Airport,366,2015,4,25,12,171.75
Kathmandu Airport,366,2015,4,25,13,154.75
Kathmandu Airport,366,2015,4,25,14,171.25
Kathmandu Airport,366,2015,4,25,15,146.5
Kathmandu Airport,366,2015,4,25,16,31.75
Kathmandu Airport,366,2015,4,25,17,95.5
Kathmandu Airport,366,2015,4,25,18,215.5
Kathmandu Airport,366,2015,4,25,19,102.5
Kathmandu Airport,366,2015,4,25,20,114.75
Kathmandu Airport,366,2015,4,25,21,107.5
Kathmandu Airport,366,2015,4,25,22,86.75
Kathmandu Airport,366,2015,4,25,23,73.75
Kathmandu Airport,366,2015,4,26,0,125.5
Kathmandu Airport,366,2015,4,26,1,159.5
Kathmandu Airport,366,2015,4,26,2,169
Kathmandu Airport,366,2015,4,26,3,215.5
Kathmandu Airport,366,2015,4,26,4,262.75
Kathmandu Airport,366,2015,4,26,5,187.75
Kathmandu Airport,366,2015,4,26,6,197
Kathmandu Airport,366,2015,4,26,7,169
Kathmandu Airport,366,2015,4,26,8,165.5
Kathmandu Airport,366,2015,4,26,9,156.75
Kathmandu Airport,366,2015,4,26,10,308.5
Kathmandu Airport,366,2015,4,26,11,123
Kathmandu Airport,366,2015,4,26,12,75
Kathmandu Airport,366,2015,4,26,13,120.25
Kathmandu Airport,366,2015,4,26,14,185
Kathmandu Airport,366,2015,4,26,15,176.75
Kathmandu Airport,366,2015,4,26,16,127.25
Kathmandu Airport,366,2015,4,26,17,52.25
Kathmandu Airport,366,2015,4,26,18,150.5
Kathmandu Airport,366,2015,4,26,19,191
Kathmandu Airport,366,2015,4,26,20,102.25
Kathmandu Airport,366,2015,4,26,21,205.25
Kathmandu Airport,366,2015,4,26,22,64.75
Kathmandu Airport,366,2015,4,26,23,72.75
Kathmandu Airport,366,2015,4,27,0,113.5
Kathmandu Airport,366,2015,4,27,1,151.25
Kathmandu Airport,366,2015,4,27,2,198.75
Kathmandu Airport,366,2015,4,27,3,108.25
Kathmandu Airport,366,2015,4,27,4,89.5
Kathmandu Airport,366,2015,4,27,5,149.25
Kathmandu Airport,366,2015,4,27,6,154.75
Kathmandu Airport,366,2015,4,27,7,195
Kathmandu Airport,366,2015,4,27,8,266.25
Kathmandu Airport,366,2015,4,27,9,274.25
Kathmandu Airport,366,2015,4,27,10,243.25
Kathmandu Airport,366,2015,4,27,11,214.25
Kathmandu Airport,366,2015,4,27,12,325.75
Kathmandu Airport,366,2015,4,27,13,320
Kathmandu Airport,366,2015,4,27,14,56.25
Kathmandu Airport,366,2015,4,27,15,38.5
Kathmandu Airport,366,2015,4,27,16,98.75
Kathmandu Airport,366,2015,4,27,17,177
Kathmandu Airport,366,2015,4,27,18,35.5
Kathmandu Airport,366,2015,4,27,19,122.5
Kathmandu Airport,366,2015,4,27,20,45.5
Kathmandu Airport,366,2015,4,27,21,79.25
Kathmandu Airport,366,2015,4,27,22,166.75
Kathmandu Airport,366,2015,4,27,23,58.5
Kathmandu Airport,366,2015,4,28,0,108.5
Kathmandu Airport,366,2015,4,28,1,237.75
Kathmandu Airport,366,2015,4,28,2,225.5
Kathmandu Airport,366,2015,4,28,3,182.75
Kathmandu Airport,366,2015,4,28,4,171.75
Kathmandu Airport,366,2015,4,28,5,111
Kathmandu Airport,366,2015,4,28,6,193.25
Kathmandu Airport,366,2015,4,28,7,147
Kathmandu Airport,366,2015,4,28,8,190.25
Kathmandu Airport,366,2015,4,28,9,256.25
Kathmandu Airport,366,2015,4,28,10,161.75
Kathmandu Airport,366,2015,4,28,11,149.75
Kathmandu Airport,366,2015,4,28,12,94.25
Kathmandu Airport,366,2015,4,28,13,164.75
Kathmandu Airport,366,2015,4,28,14,127.25
Kathmandu Airport,366,2015,4,28,15,152.5
Kathmandu Airport,366,2015,4,28,16,82.25
Kathmandu Airport,366,2015,4,28,17,100.25
Kathmandu Airport,366,2015,4,28,18,121.25
Kathmandu Airport,366,2015,4,28,19,110.5
Kathmandu Airport,366,2015,4,28,20,158.75
Kathmandu Airport,366,2015,4,28,21,52.5
Kathmandu Airport,366,2015,4,28,22,88.25
Kathmandu Airport,366,2015,4,28,23,269
Kathmandu Airport,366,2015,4,29,0,182.25
Kathmandu Airport,366,2015,4,29,1,128.5
Kathmandu Airport,366,2015,4,29,2,217.25
Kathmandu Airport,366,2015,4,29,3,99
Kathmandu Airport,366,2015,4,29,4,277
Kathmandu Airport,366,2015,4,29,5,265
Kathmandu Airport,366,2015,4,29,6,138.75
Kathmandu Airport,366,2015,4,29,7,189.75
Kathmandu Airport,366,2015,4,29,8,143.5
Kathmandu Airport,366,2015,4,29,9,196.25
Kathmandu Airport,366,2015,4,29,10,172.5
Kathmandu Airport,366,2015,4,29,11,283.25
Kathmandu Airport,366,2015,4,29,12,42.25
Kathmandu Airport,366,2015,4,29,13,271
Kathmandu Airport,366,2015,4,29,14,109.75
Kathmandu Airport,366,2015,4,29,15,67.25
Kathmandu Airport,366,2015,4,29,16,69.5
Kathmandu Airport,366,2015,4,29,17,39.75
Kathmandu Airport,366,2015,4,29,18,122
Kathmandu Airport,366,2015,4,29,19,187.5
Kathmandu Airport,366,2015,4,29,20,76.25
Kathmandu Airport,366,2015,4,29,21,171.75
Kathmandu Airport,366,2015,4,29,22,67.5
Kathmandu Airport,366,2015,4,29,23,35
Kathmandu Airport,366,2015,4,30,0,139
Kathmandu Airport,366,2015,4,30,1,167.75
Kathmandu Airport,366,2015,4,30,2,48.5
Kathmandu Airport,366,2015,4,30,3,41.5
Kathmandu Airport,366,2015,4,30,4,109.25
Kathmandu Airport,366,2015,4,30,5,317.5
Kathmandu Airport,366,2015,4,30,6,155.5
Kathmandu Airport,366,2015,4,30,7,189.75
Kathmandu Airport,366,2015,4,30,8,183
Kathmandu Airport,366,2015,4,30,9,200.5
Kathmandu Airport,366,2015,4,30,10,172.75
Kathmandu Airport,366,2015,4,30,11,214.75
Kathmandu Airport,366,2015,4,30,12,241
Kathmandu Airport,366,2015,4,30,13,283
Kathmandu Airport,366,2015,4,30,14,243.5
Kathmandu Airport,366,2015,4,30,15,114.75
Kathmandu Airport,366,2015,4,30,16,201.25
Kathmandu Airport,366,2015,4,30,17,239.25
Kathmandu Airport,366,2015,4,30,18,164.25
Kathmandu Airport,366,2015,4,30,19,59
Kathmandu Airport,366,2015,4,30,20,144.5
Kathmandu Airport,366,2015,4,30,21,155.5
Kathmandu Airport,366,2015,4,30,22,19.75
Kathmandu Airport,366,2015,4,30,23,226.75
Kathmandu Airport,366,2015,5,1,0,105
Kathmandu Airport,366,2015,5,1,1,122.25
Kathmandu Airport,366,2015,5,1,2,213.25
Kathmandu Airport,366,2015,5,1,3,290.75
Kathmandu Airport,366,2015,5,1,4,280.5
Kathmandu Airport,366,2015,5,1,5,255.75
Kathmandu Airport,366,2015,5,1,6,228.25
Kathmandu Airport,366,2015,5,1,7,179
Kathmandu Airport,366,2015,5,1,8,236.5
Kathmandu Airport,366,2015,5,1,9,313.5
Kathmandu Airport,366,2015,5,1,10,267.25
Kathmandu Airport,366,2015,5,1,11,277
Kathmandu Airport,366,2015,5,1,12,233
Kathmandu Airport,366,2015,5,1,13,218.5
Kathmandu Airport,366,2015,5,1,14,213.75
Kathmandu Airport,366,2015,5,1,15,272.75
Kathmandu Airport,366,2015,5,1,16,132
Kathmandu Airport,366,2015,5,1,17,197.75
Kathmandu Airport,366,2015,5,1,18,49.25
Kathmandu Airport,366,2015,5,1,19,30
Kathmandu Airport,366,2015,5,1,20,51.25
Kathmandu Airport,366,2015,5,1,21,35.75
Kathmandu Airport,366,2015,5,1,22,171.5
Kathmandu Airport,366,2015,5,1,23,120.5
Kathmandu Airport,366,2015,5,2,0,121
Kathmandu Airport,366,2015,5,2,1,191
Kathmandu Airport,366,2015,5,2,2,225
Kathmandu Airport,366,2015,5,2,3,121
Kathmandu Airport,366,2015,5,2,4,211
Kathmandu Airport,366,2015,5,2,5,193
Kathmandu Airport,366,2015,5,2,6,241.25
Kathmandu Airport,366,2015,5,2,7,262.75
Kathmandu Airport,366,2015,5,2,8,219.5
Kathmandu Airport,366,2015,5,2,9,221.5
Kathmandu Airport,366,2015,5,2,10,252.75
Kathmandu Airport,366,2015,5,2,11,231.25
Kathmandu Airport,366,2015,5,2,12,237.75
Kathmandu Airport,366,2015,5,2,13,248
Kathmandu Airport,366,2015,5,2,14,243.5
Kathmandu Airport,366,2015,5,2,15,228
Kathmandu Airport,366,2015,5,2,16,76.25
Kathmandu Airport,366,2015,5,2,17,118.25
Kathmandu Airport,366,2015,5,2,18,74.75
Kathmandu Airport,366,2015,5,2,19,84.75
Kathmandu Airport,366,2015,5,2,20,30.25
Kathmandu Airport,366,2015,5,2,21,52.25
Kathmandu Airport,366,2015,5,2,22,130
Kathmandu Airport,366,2015,5,2,23,72.75
Kathmandu Airport,366,2015,5,3,0,157.25
Kathmandu Airport,366,2015,5,3,1,130.75
Kathmandu Airport,366,2015,5,3,2,160.5
Kathmandu Airport,366,2015,5,3,3,213.5
Kathmandu Airport,366,2015,5,3,4,206
Kathmandu Airport,366,2015,5,3,5,212.75
Kathmandu Airport,366,2015,5,3,6,270.75
Kathmandu Airport,366,2015,5,3,7,283.75
Kathmandu Airport,366,2015,5,3,8,247.25
Kathmandu Airport,366,2015,5,3,9,251
Kathmandu Airport,366,2015,5,3,10,218.25
Kathmandu Airport,366,2015,5,3,11,247.5
Kathmandu Airport,366,2015,5,3,12,270
Kathmandu Airport,366,2015,5,3,13,284.75
Kathmandu Airport,366,2015,5,3,14,323.75
Kathmandu Airport,366,2015,5,3,15,316
Kathmandu Airport,366,2015,5,3,16,133
Kathmandu Airport,366,2015,5,3,17,118.5
Kathmandu Airport,366,2015,5,3,18,127.25
Kathmandu Airport,366,2015,5,3,19,192.75
Kathmandu Airport,366,2015,5,3,20,73
Kathmandu Airport,366,2015,5,3,21,150.75
Kathmandu Airport,366,2015,5,3,22,58.25
Kathmandu Airport,366,2015,5,3,23,80.25
Kathmandu Airport,366,2015,5,4,0,97.5
Kathmandu Airport,366,2015,5,4,1,127.5
Kathmandu Airport,366,2015,5,4,2,208.5
Kathmandu Airport,366,2015,5,4,3,198
Kathmandu Airport,366,2015,5,4,4,174.25
Kathmandu Airport,366,2015,5,4,5,219.5
Kathmandu Airport,366,2015,5,4,6,176
Kathmandu Airport,366,2015,5,4,7,229.25
Kathmandu Airport,366,2015,5,4,8,237.5
Kathmandu Airport,366,2015,5,4,9,230.5
Kathmandu Airport,366,2015,5,4,10,254.75
Kathmandu Airport,366,2015,5,4,11,255.5
Kathmandu Airport,366,2015,5,4,12,279
Kathmandu Airport,366,2015,5,4,13,309.75
Kathmandu Airport,366,2015,5,4,14,265
Kathmandu Airport,366,2015,5,4,15,140.25
Kathmandu Airport,366,2015,5,4,16,89.5
Kathmandu Airport,366,2015,5,4,17,119.25
Kathmandu Airport,366,2015,5,4,18,62.5
Kathmandu Airport,366,2015,5,4,19,92.75
Kathmandu Airport,366,2015,5,4,20,41.75
Kathmandu Airport,366,2015,5,4,21,48.5
Kathmandu Airport,366,2015,5,4,22,70.5
Kathmandu Airport,366,2015,5,4,23,115
Kathmandu Airport,366,2015,5,5,0,116
Kathmandu Airport,366,2015,5,5,1,134.5
Kathmandu Airport,366,2015,5,5,2,157.25
